,match_id,start_time
3006,3087713986,1490897266
3007,3087719200,1490897476
3008,3087799825,1490901003
3009,3087852707,1490903568
3010,3087930099,1490908578
3011,3088062025,1490919446
3012,3088071055,1490920220
3013,3088077493,1490920762
3014,3088114924,1490923639
3015,3088127117,1490924494
3016,3088193854,1490928679
3017,3088296695,1490934382
3018,3088298603,1490934480
3019,3088696763,1490950800
3020,3088801934,1490954492
3021,3089255335,1490967959
3022,3089977837,1490992610
3023,3090020765,1490994928
3024,3090182249,1491006265
3025,3090257390,1491011293
3026,3090269675,1491012023
3027,3090280204,1491012633
3028,3090333237,1491015631
3029,3090381445,1491018213
3030,3090473202,1491022702
3031,3090496086,1491023698
3032,3090506739,1491024161
3033,3090592960,1491027784
3034,3090716347,1491032495
3035,3090867502,1491037689
3036,3091016058,1491042579
3037,3091214026,1491048621
3038,3091361975,1491052834
3039,3091478831,1491055793
3040,3091480186,1491055827
3041,3091488976,1491056052
3042,3091601753,1491058988
3043,3092535908,1491098576
3044,3092591883,1491101493
3045,3092610492,1491102391
3046,3092701862,1491106678
3047,3092888633,1491114007
3048,3093041474,1491119011
3049,3093186847,1491123410
3050,3093217065,1491124317
3051,3093331802,1491127804
3052,3093335320,1491127907
3053,3093455307,1491131630
3054,3093566913,1491134994
3055,3093716152,1491139052
3056,3093761194,1491140309
3057,3093825691,1491142005
3058,3093841919,1491142401
3059,3094008881,1491146799
3060,3094093565,1491149275
3061,3094730130,1491182768
3062,3094763500,1491184907
3063,3094834557,1491189104
3064,3094916518,1491193673
3065,3095014807,1491198464
3066,3095178259,1491205303
3067,3095239462,1491207649
3068,3095399977,1491213789
3069,3095403222,1491213912
3070,3095485847,1491216973
3071,3095509423,1491217773
3072,3096171067,1491237613
3073,3096695308,1491268358
3074,3096722583,1491270117
3075,3096729309,1491270534
3076,3096748100,1491271667
3077,3096761948,1491272468
3078,3096788110,1491273990
3079,3096808618,1491275191
3080,3096835333,1491276610
3081,3096857628,1491277836
3082,3097027819,1491285612
3083,3097156080,1491291102
3084,3097263923,1491295370
3085,3097284723,1491296215
3086,3097374718,1491299776
3087,3097382042,1491300033
3088,3097506189,1491304313
3089,3097506539,1491304324
3090,3097634214,1491308273
3091,3097667408,1491309221
3092,3097749593,1491311505
3093,3097890949,1491315405
3094,3098192162,1491325364
3095,3098261895,1491328187
3096,3098557335,1491345671
3097,3098558861,1491345807
3098,3098616340,1491351100
3099,3098779726,1491362061
3100,3098848643,1491365843
3101,3098865725,1491366721
3102,3099126685,1491378585
3103,3099198398,1491381479
3104,3099222749,1491382443
3105,3099322284,1491386310
3106,3099327671,1491386513
3107,3099383774,1491388605
3108,3099412592,1491389661
3109,3099456915,1491391211
3110,3099658458,1491397330
3111,3099806588,1491401376
3112,3099834384,1491402153
3113,3099927939,1491404880
3114,3099932819,1491405028
3115,3100035693,1491408418
3116,3100266137,1491417767
3117,3100337796,1491421367
3118,3100564886,1491438513
3119,3100592558,1491441234
3120,3100597363,1491441614
3121,3100617121,1491443098
3122,3100639627,1491444641
3123,3100654084,1491445570
3124,3100691905,1491447871
3125,3100717440,1491449356
3126,3100722089,1491449621
3127,3100765591,1491452045
3128,3100823212,1491455026
3129,3100893600,1491458432
3130,3100916958,1491459508
3131,3100989581,1491462730
3132,3101008162,1491463518
3133,3101052273,1491465346
3134,3101063964,1491465818
3135,3101088124,1491466772
3136,3101127737,1491468333
3137,3101152949,1491469339
3138,3101196298,1491471049
3139,3101234151,1491472517
3140,3101242396,1491472833
3141,3101246978,1491473013
3142,3101312409,1491475478
3143,3101324957,1491475931
3144,3101342881,1491476573
3145,3101345904,1491476679
3146,3101389260,1491478171
3147,3101394328,1491478344
3148,3101395945,1491478397
3149,3101447057,1491480029
3150,3101478000,1491480978
3151,3101485111,1491481188
3152,3101504259,1491481752
3153,3101519863,1491482205
3154,3101561300,1491483380
3155,3101578591,1491483863
3156,3101725581,1491487871
3157,3101726473,1491487894
3158,3101729346,1491487970
3159,3101729553,1491487975
3160,3101739179,1491488238
3161,3101804175,1491490068
3162,3101867489,1491491965
3163,3101868251,1491491990
3164,3101881334,1491492400
3165,3101974408,1491495520
3166,3101982828,1491495812
3167,3102035560,1491497766
3168,3102175882,1491503596
3169,3102251271,1491507226
3170,3102320374,1491511145
3171,3102475632,1491523704
3172,3102528046,1491527826
3173,3102566746,1491530412
3174,3102569836,1491530601
3175,3102630774,1491534202
3176,3102703459,1491538225
3177,3102838959,1491544848
3178,3102839092,1491544853
3179,3102908612,1491547878
3180,3102913143,1491548075
3181,3103014126,1491552138
3182,3103015115,1491552174
3183,3103021698,1491552427
3184,3103082855,1491554772
3185,3103115406,1491556029
3186,3103117092,1491556091
3187,3103119663,1491556187
3188,3103137605,1491556870
3189,3103202346,1491559327
3190,3103213124,1491559722
3191,3103220159,1491559979
3192,3103236432,1491560572
3193,3103247078,1491560960
3194,3103296626,1491562722
3195,3103298958,1491562803
3196,3103320214,1491563523
3197,3103334763,1491563997
3198,3103350363,1491564503
3199,3103409013,1491566333
3200,3103413558,1491566471
3201,3103421920,1491566721
3202,3103510527,1491569216
3203,3103515457,1491569349
3204,3103523157,1491569553
3205,3103572892,1491570870
3206,3103622383,1491572150
3207,3103669471,1491573360
3208,3103697483,1491574072
3209,3103726354,1491574805
3210,3103843471,1491577838
3211,3103943701,1491580635
3212,3104225652,1491590211
3213,3104321244,1491594352
3214,3104653481,1491616043
3215,3104732646,1491620126
3216,3104998042,1491631222
3217,3105001416,1491631344
3218,3105100845,1491634738
3219,3105104362,1491634856
3220,3105230549,1491638869
3221,3105246779,1491639374
3222,3105319047,1491641607
3223,3105329640,1491641938
3224,3105448169,1491645619
3225,3105453482,1491645785
3226,3105456358,1491645876
3227,3105563095,1491649138
3228,3105566810,1491649237
3229,3105590386,1491649899
3230,3105691507,1491652739
3231,3105711723,1491653233
3232,3105836391,1491656424
3233,3105842270,1491656570
3234,3105842850,1491656583
3235,3105865779,1491657144
3236,3105980778,1491659921
3237,3105998532,1491660354
3238,3106061599,1491662141
3239,3106109681,1491663326
3240,3106127322,1491663802
3241,3106217595,1491666141
3242,3106256256,1491667184
3243,3106354644,1491669972
3244,3106568092,1491676829
3245,3106652819,1491680056
3246,3106960198,1491697682
3247,3107017822,1491701445
3248,3107225318,1491711519
3249,3107307370,1491714754
3250,3107388022,1491717557
3251,3107396330,1491717838
3252,3107414331,1491718425
3253,3107460306,1491719898
3254,3107543460,1491722460
3255,3107622917,1491724804
3256,3107656440,1491725786
3257,3107659813,1491725882
3258,3107743611,1491728324
3259,3107755330,1491728657
3260,3107779938,1491729375
3261,3107851814,1491731568
3262,3107873643,1491732204
3263,3107881131,1491732423
3264,3107901065,1491733010
3265,3107926218,1491733767
3266,3107930428,1491733893
3267,3107937565,1491734107
3268,3107958682,1491734736
3269,3107978710,1491735331
3270,3107992768,1491735743
3271,3108002974,1491736033
3272,3108008182,1491736187
3273,3108044312,1491737237
3274,3108071481,1491738011
3275,3108086360,1491738429
3276,3108112722,1491739154
3277,3108112956,1491739160
3278,3108133533,1491739714
3279,3108148579,1491740124
3280,3108218476,1491741986
3281,3108244713,1491742679
3282,3108260223,1491743078
3283,3108280015,1491743595
3284,3108299238,1491744085
3285,3108369009,1491745915
3286,3108441706,1491747889
3287,3108453320,1491748196
3288,3108507459,1491749708
3289,3108522337,1491750141
3290,3108572660,1491751647
3291,3108575859,1491751743
3292,3108623689,1491753260
3293,3108641477,1491753837
3294,3108809167,1491759895
3295,3108902886,1491763822
3296,3109101518,1491776516
3297,3109153775,1491781334
3298,3109189826,1491784770
3299,3109234995,1491788480
3300,3109249451,1491789552
3301,3109275624,1491791345
3302,3109302390,1491793070
3303,3109502095,1491804309
3304,3109502471,1491804328
3305,3109505364,1491804476
3306,3109565466,1491807359
3307,3109567493,1491807457
3308,3109591307,1491808550
3309,3109652524,1491811267
3310,3109668328,1491811948
3311,3109719263,1491814107
3312,3109789449,1491817091
3313,3109820624,1491818390
3314,3109822515,1491818469
3315,3109822574,1491818471
3316,3109824327,1491818546
3317,3109824773,1491818565
3318,3109835388,1491818997
3319,3109874555,1491820581
3320,3109896362,1491821432
3321,3109912860,1491822065
3322,3109915962,1491822183
3323,3109916807,1491822219
3324,3109923189,1491822458
3325,3109947264,1491823345
3326,3110038294,1491826471
3327,3110067317,1491827390
3328,3110125765,1491829167
3329,3110137206,1491829502
3330,3110137351,1491829505
3331,3110138102,1491829526
3332,3110148090,1491829817
3333,3110188282,1491830979
3334,3110234942,1491832338
3335,3110246148,1491832664
3336,3110260457,1491833075
3337,3110263318,1491833157
3338,3110279472,1491833617
3339,3110280602,1491833650
3340,3110381510,1491836714
3341,3110382717,1491836751
3342,3110387266,1491836898
3343,3110460467,1491839343
3344,3110700573,1491849127
3345,3110788137,1491853487
3346,3110845300,1491856864
3347,3111350892,1491890611
3348,3111354797,1491890804
3349,3111404035,1491893136
3350,3111424835,1491894090
3351,3111441609,1491894847
3352,3111504790,1491897630
3353,3111517837,1491898181
3354,3111530432,1491898705
3355,3111530993,1491898730
3356,3111592442,1491901322
3357,3111597989,1491901550
3358,3111612547,1491902147
3359,3111672678,1491904627
3360,3111676291,1491904775
3361,3111677702,1491904834
3362,3111681506,1491904992
3363,3111681507,1491904992
3364,3111686537,1491905193
3365,3111687005,1491905211
3366,3111715564,1491906335
3367,3111718824,1491906465
3368,3111740760,1491907328
3369,3111755523,1491907902
3370,3111757721,1491907987
3371,3111761470,1491908130
3372,3111762947,1491908188
3373,3111763871,1491908225
3374,3111790939,1491909251
3375,3111799213,1491909557
3376,3111803253,1491909701
3377,3111818377,1491910247
3378,3111838965,1491910976
3379,3111859526,1491911667
3380,3111877655,1491912273
3381,3111895895,1491912864
3382,3111960480,1491914871
3383,3111979411,1491915440
3384,3111985866,1491915629
3385,3112014640,1491916460
3386,3112099135,1491918860
3387,3112156534,1491920495
3388,3112184948,1491921315
3389,3112290760,1491924628
3390,3112328648,1491925927
3391,3112568994,1491935596
3392,3112632947,1491938889
3393,3113178597,1491976760
3394,3113186536,1491977146
3395,3113246169,1491979993
3396,3113250411,1491980194
3397,3113329729,1491983735
3398,3113335832,1491984005
3399,3113338204,1491984106
3400,3113340537,1491984206
3401,3113385800,1491986142
3402,3113396753,1491986609
3403,3113412822,1491987288
3404,3113427825,1491987923
3405,3113512271,1491991482
3406,3113512323,1491991484
3407,3113513704,1491991539
3408,3113514383,1491991566
3409,3113523591,1491991936
3410,3113547446,1491992906
3411,3113582860,1491994329
3412,3113590821,1491994638
3413,3113593736,1491994748
3414,3113604406,1491995165
3415,3113604473,1491995169
3416,3113609338,1491995350
3417,3113610845,1491995407
3418,3113711851,1491999036
3419,3113713578,1491999096
3420,3113714611,1491999130
3421,3113808513,1492002102
3422,3113809516,1492002134
3423,3113810768,1492002169
3424,3113816674,1492002348
3425,3113831023,1492002766
3426,3113874541,1492004023
3427,3113930276,1492005643
3428,3113942762,1492006008
3429,3113943898,1492006041
3430,3113944044,1492006047
3431,3113953197,1492006314
3432,3114064488,1492009653
3433,3114105296,1492010960
3434,3114182011,1492013594
3435,3114272960,1492017046
3436,3114717086,1492042284
3437,3114772997,1492047257
3438,3114815676,1492050089
3439,3114885329,1492054171
3440,3115059536,1492063185
3441,3115134394,1492066654
3442,3115140837,1492066944
3443,3115142627,1492067027
3444,3115201436,1492069609
3445,3115220977,1492070437
3446,3115224809,1492070601
3447,3115243159,1492071368
3448,3115295331,1492073518
3449,3115314565,1492074306
3450,3115346019,1492075592
3451,3115399220,1492077761
3452,3115403780,1492077945
3453,3115439923,1492079398
3454,3115460951,1492080219
3455,3115470596,1492080585
3456,3115491257,1492081380
3457,3115513870,1492082228
3458,3115541349,1492083241
3459,3115552275,1492083622
3460,3115615718,1492085757
3461,3115620923,1492085926
3462,3115640846,1492086558
3463,3115657570,1492087070
3464,3115701263,1492088391
3465,3115720297,1492088945
3466,3115771061,1492090399
3467,3115789845,1492090933
3468,3115805447,1492091376
3469,3115842248,1492092419
3470,3115904141,1492094175
3471,3115963704,1492095947
3472,3116056199,1492098800
3473,3116114285,1492100719
3474,3116152227,1492102029
3475,3116184404,1492103180
3476,3116278459,1492106736
3477,3116333596,1492109555
3478,3116365877,1492111165
3479,3116401911,1492113012
3480,3116432662,1492114658
3481,3116481771,1492117562
3482,3116534951,1492121221
3483,3116715691,1492135650
3484,3116768644,1492138840
3485,3116909612,1492146383
3486,3116981316,1492149795
3487,3117077292,1492153947
3488,3117136179,1492156346
3489,3117150023,1492156905
3490,3117159487,1492157284
3491,3117186929,1492158371
3492,3117202007,1492158983
3493,3117237435,1492160377
3494,3117244265,1492160649
3495,3117284492,1492162244
3496,3117288094,1492162382
3497,3117312827,1492163357
3498,3117324700,1492163818
3499,3117328958,1492163984
3500,3117394869,1492166500
3501,3117419178,1492167410
3502,3117431107,1492167851
3503,3117463033,1492168980
3504,3117466119,1492169086
3505,3117482186,1492169637
3506,3117560428,1492172161
3507,3117566878,1492172358
3508,3117580281,1492172759
3509,3117602588,1492173414
3510,3117652407,1492174879
3511,3117724659,1492176867
3512,3117727808,1492176952
3513,3117791692,1492178696
3514,3117796245,1492178814
3515,3117804510,1492179039
3516,3117926590,1492182395
3517,3117946839,1492182967
3518,3118057711,1492186229
3519,3118112039,1492187933
3520,3118188785,1492190514
3521,3118188841,1492190516
3522,3118291404,1492194283
3523,3118382903,1492198062
3524,3118949270,1492232659
3525,3119032036,1492236020
3526,3119149791,1492240316
3527,3119229316,1492243017
3528,3119235132,1492243213
3529,3119236752,1492243267
3530,3119243593,1492243496
3531,3119244471,1492243524
3532,3119339649,1492246674
3533,3119346231,1492246885
3534,3119351316,1492247054
3535,3119373647,1492247782
3536,3119483094,1492251435
3537,3119559531,1492253947
3538,3119616191,1492255717
3539,3119621304,1492255881
3540,3119672623,1492257460
3541,3119708265,1492258476
3542,3119752275,1492259746
3543,3119824132,1492261754
3544,3119939221,1492264842
3545,3120227460,1492272672
3546,3120311111,1492275229
3547,3121097010,1492315288
3548,3121176029,1492318765
3549,3121182980,1492319042
3550,3121205119,1492319921
3551,3121295778,1492323280
3552,3121296726,1492323312
3553,3121384335,1492326282
3554,3121387871,1492326400
3555,3121429987,1492327747
3556,3121495728,1492329811
3557,3121511821,1492330306
3558,3121532462,1492330940
3559,3121548471,1492331419
3560,3121611119,1492333370
3561,3121670409,1492335219
3562,3121723977,1492336918
3563,3121770658,1492338400
3564,3121840741,1492340616
3565,3121875138,1492341680
3566,3121956726,1492344133
3567,3122034132,1492346338
3568,3122493539,1492360200
3569,3122568219,1492363066
3570,3122656216,1492366748
3571,3122766983,1492372140
3572,3122789760,1492373378
3573,3122827905,1492375605
3574,3122845041,1492376682
3575,3122860640,1492377700
3576,3122921042,1492382076
3577,3123330308,1492408791
3578,3123330823,1492408815
3579,3123384413,1492411386
3580,3123428209,1492413380
3581,3123501108,1492416524
3582,3123504878,1492416678
3583,3123553784,1492418682
3584,3123563469,1492419077
3585,3123669950,1492423305
3586,3123686805,1492423951
3587,3123690721,1492424103
3588,3123758895,1492426663
3589,3123775210,1492427250
3590,3123778012,1492427351
3591,3123797507,1492428043
3592,3123891198,1492431174
3593,3123899080,1492431423
3594,3123912538,1492431838
3595,3123980148,1492433872
3596,3123993481,1492434259
3597,3124003539,1492434545
3598,3124051081,1492435876
3599,3124136436,1492438284
3600,3124184969,1492439671
3601,3124235891,1492441201
3602,3124299116,1492443215
3603,3124330344,1492444271
3604,3124345194,1492444792
3605,3124445481,1492448567
3606,3124453404,1492448885
3607,3124501175,1492450872
3608,3124524857,1492451917
3609,3124569646,1492453971
3610,3124569648,1492453971
3611,3124583326,1492454626
3612,3124621603,1492456577
3613,3124625580,1492456786
3614,3124629549,1492456997
3615,3124644956,1492457839
3616,3124769389,1492466353
3617,3124801030,1492469170
3618,3124950715,1492481478
3619,3124999126,1492484499
3620,3125193122,1492495163
3621,3125206932,1492495850
3622,3125258899,1492498359
3623,3125280147,1492499350
3624,3125351175,1492502556
3625,3125383505,1492503966
3626,3125421403,1492505594
3627,3125453985,1492506991
3628,3125502581,1492509025
3629,3125542134,1492510661
3630,3125566681,1492511639
3631,3125587465,1492512463
3632,3125624286,1492513870
3633,3125656718,1492515049
3634,3125662739,1492515263
3635,3125687963,1492516145
3636,3125731165,1492517574
3637,3125800358,1492519733
3638,3125828244,1492520572
3639,3125829195,1492520599
3640,3125864202,1492521616
3641,3126011516,1492525884
3642,3126015360,1492525996
3643,3126049063,1492527006
3644,3126073702,1492527760
3645,3126075282,1492527809
3646,3126106820,1492528814
3647,3126182311,1492531385
3648,3126198851,1492531978
3649,3126206949,1492532266
3650,3126286923,1492535362
3651,3126362177,1492538547
3652,3126409032,1492540712
3653,3126451072,1492542904
3654,3126484711,1492544828
3655,3126514246,1492546725
3656,3126738302,1492561922
3657,3126762930,1492564392
3658,3126767262,1492564777
3659,3126800438,1492567385
3660,3127047416,1492581763
3661,3127050131,1492581907
3662,3127100378,1492584374
3663,3127117619,1492585195
3664,3127192644,1492588648
3665,3127214241,1492589591
3666,3127273378,1492592183
3667,3127292459,1492593011
3668,3127360389,1492595905
3669,3127374415,1492596489
3670,3127376405,1492596573
3671,3127397550,1492597438
3672,3127445343,1492599354
3673,3127447664,1492599444
3674,3127473494,1492600432
3675,3127492310,1492601133
3676,3127498932,1492601377
3677,3127587186,1492604390
3678,3127596979,1492604702
3679,3127653111,1492606439
3680,3127698857,1492607792
3681,3127746510,1492609181
3682,3127909306,1492614032
3683,3127912305,1492614125
3684,3128032974,1492618208
3685,3128046960,1492618720
3686,3128203202,1492625133
3687,3128208632,1492625373
3688,3128275711,1492628702
3689,3128277446,1492628790
3690,3128368661,1492634462
3691,3128466633,1492642226
3692,3128495565,1492645241
3693,3128835513,1492668402
3694,3128895476,1492671453
3695,3128975051,1492675193
3696,3129054587,1492678766
3697,3129126440,1492681889
3698,3129139122,1492682429
3699,3129218870,1492685680
3700,3129225078,1492685925
3701,3129229911,1492686115
3702,3129234002,1492686276
3703,3129292231,1492688421
3704,3129298323,1492688634
3705,3129524810,1492695715
3706,3129618562,1492698422
3707,3129747936,1492702428
3708,3129869468,1492706833
3709,3129898561,1492707983
3710,3129955777,1492710353
3711,3129976470,1492711253
3712,3130052412,1492714782
3713,3130053351,1492714832
3714,3130141021,1492719657
3715,3130183126,1492722508
3716,3130349038,1492737131
3717,3130387412,1492739955
3718,3130804588,1492761475
3719,3130891025,1492764971
3720,3131591695,1492786904
3721,3131727944,1492790827
3722,3131826555,1492794321
3723,3131843266,1492794866
3724,3131928274,1492797995
3725,3131948396,1492798781
3726,3132006579,1492801235
3727,3132752734,1492843454
3728,3132794026,1492844927
3729,3132866122,1492847429
3730,3132875737,1492847757
3731,3132972816,1492851026
3732,3133103848,1492855369
3733,3133222734,1492859234
3734,3133348475,1492862999
3735,3133460569,1492866051
3736,3133488289,1492866771
3737,3133592829,1492869439
3738,3133617867,1492870075
3739,3133639080,1492870606
3740,3133757053,1492873633
3741,3134110869,1492884157
3742,3134195487,1492887504
3743,3134298490,1492892094
3744,3135052173,1492930840
3745,3135157693,1492934148
3746,3135655467,1492949227
3747,3135773698,1492952424
3748,3135791879,1492952904
3749,3135833372,1492954001
3750,3135910053,1492956054
3751,3135929855,1492956577
3752,3136038592,1492960141
3753,3136135394,1492963285
3754,3136151277,1492963812
3755,3136264167,1492967769
3756,3136370084,1492971877
3757,3136441655,1492975156
3758,3136514423,1492979088
3759,3136525615,1492979759
3760,3136564169,1492982124
3761,3136573523,1492982737
3762,3136617723,1492985945
3763,3137046741,1493013764
3764,3137048108,1493013830
3765,3137048517,1493013850
3766,3137076847,1493015282
3767,3137130045,1493017948
3768,3137133270,1493018104
3769,3137147095,1493018739
3770,3137154342,1493019074
3771,3137212042,1493021811
3772,3137225459,1493022429
3773,3137237965,1493022979
3774,3137262488,1493024088
3775,3137304243,1493025993
3776,3137325049,1493026942
3777,3137347019,1493027922
3778,3137360770,1493028521
3779,3137420384,1493031088
3780,3137421315,1493031128
3781,3137462784,1493032820
3782,3137643518,1493039028
3783,3137652123,1493039291
3784,3137684735,1493040296
3785,3137700702,1493040804
3786,3137764244,1493042816
3787,3137782735,1493043387
3788,3137800908,1493043972
3789,3137824197,1493044763
3790,3137907375,1493047660
3791,3137930231,1493048479
3792,3137939382,1493048828
3793,3137947452,1493049148
3794,3138003121,1493051349
3795,3138060601,1493053781
3796,3138061022,1493053800
3797,3138062271,1493053851
3798,3138094830,1493055287
3799,3138097996,1493055428
3800,3138150479,1493057924
3801,3138154278,1493058096
3802,3138170103,1493058837
3803,3138195323,1493060137
3804,3138232418,1493062106
3805,3138295509,1493065797
3806,3138772596,1493100037
3807,3138775969,1493100217
3808,3138779907,1493100428
3809,3138784941,1493100694
3810,3138849710,1493104168
3811,3138850326,1493104198
3812,3138877020,1493105563
3813,3138908078,1493107074
3814,3138948575,1493108976
3815,3138956853,1493109358
3816,3138972122,1493110051
3817,3139007373,1493111619
3818,3139035173,1493112884
3819,3139050421,1493113572
3820,3139052266,1493113657
3821,3139089878,1493115308
3822,3139141584,1493117549
3823,3139188766,1493119488
3824,3139282085,1493122762
3825,3139507911,1493129717
3826,3139520318,1493130102
3827,3139522868,1493130182
3828,3139633624,1493133804
3829,3139652866,1493134490
3830,3139661732,1493134817
3831,3139768515,1493139075
3832,3139776903,1493139417
3833,3139778329,1493139479
3834,3139792068,1493140089
3835,3139849017,1493142613
3836,3139858272,1493143062
3837,3139882151,1493144175
3838,3139885713,1493144348
3839,3139950764,1493147635
3840,3139957604,1493148006
3841,3140008780,1493150971
3842,3140076514,1493155640
3843,3140256969,1493172247
3844,3140291501,1493174709
3845,3140795711,1493200316
3846,3140869489,1493203367
3847,3141002129,1493208226
3848,3141114465,1493211739
3849,3141184599,1493213768
3850,3141369073,1493219271
3851,3141486427,1493223289
3852,3141588402,1493227292
3853,3141642582,1493229664
3854,3141642878,1493229679
3855,3141656183,1493230277
3856,3141731899,1493233968
3857,3141739097,1493234346
3858,3141755919,1493235254
3859,3141805614,1493238189
3860,3141809950,1493238469
3861,3142390443,1493277426
3862,3142488820,1493282224
3863,3142583303,1493286651
3864,3142623349,1493288523
3865,3142702605,1493292226
3866,3142741991,1493293783
3867,3142860818,1493298015
3868,3142894052,1493299130
3869,3142914157,1493299803
3870,3142994571,1493302362
3871,3143023302,1493303324
3872,3143205143,1493309571
3873,3143295218,1493313257
3874,3143329659,1493314724
3875,3143366296,1493316452
3876,3143459631,1493321165
3877,3143516306,1493324685
3878,3144097046,1493363382
3879,3144175535,1493366854
3880,3144277462,1493371327
3881,3144437316,1493377982
3882,3144607791,1493383869
3883,3144693981,1493386540
3884,3144704404,1493386867
3885,3144797892,1493389550
3886,3144980236,1493395003
3887,3145102364,1493399178
3888,3145229865,1493404176
3889,3145310611,1493407779
3890,3145389817,1493411941
3891,3146085916,1493449288
3892,3146197371,1493453354
3893,3146324886,1493458036
3894,3146474108,1493463429
3895,3146595270,1493467442
3896,3146730782,1493471476
3897,3146732774,1493471535
3898,3146781692,1493472959
3899,3146828545,1493474345
3900,3146854907,1493475105
3901,3146937153,1493477315
3902,3146962532,1493478059
3903,3147083553,1493481688
3904,3147190590,1493485153
3905,3147338543,1493490667
3906,3147464579,1493496169
3907,3147569106,1493501955
3908,3148230043,1493535615
3909,3148357328,1493540025
3910,3148575443,1493547138
3911,3148721353,1493551978
3912,3148788120,1493554136
3913,3148887183,1493557108
3914,3148952199,1493558854
3915,3148966275,1493559229
3916,3148981646,1493559632
3917,3149054430,1493561542
3918,3149084545,1493562406
3919,3149161828,1493564810
3920,3149215336,1493566333
3921,3149269675,1493568143
3922,3149349602,1493570662
3923,3149353238,1493570791
3924,3149480550,1493575509
3925,3149541254,1493578100
3926,3149572447,1493579346
3927,3149641971,1493583119
3928,3149758950,1493588796
3929,3149816536,1493592158
3930,3151237116,1493645183
3931,3152181310,1493687530
3932,3152227647,1493690687
3933,3152278211,1493693758
3934,3152297875,1493694935
3935,3153193326,1493731404
3936,3153197600,1493731527
3937,3153259475,1493733263
3938,3153617156,1493744850
3939,3153689652,1493747814
3940,3153750449,1493750522
3941,3153803108,1493753180
3942,3154863276,1493812721
3943,3154867993,1493812879
3944,3154876752,1493813162
3945,3154997513,1493816823
3946,3154998254,1493816844
3947,3155003443,1493816990
3948,3155020861,1493817489
3949,3155021276,1493817501
3950,3155036392,1493817925
3951,3155038812,1493817996
3952,3155143161,1493820992
3953,3155157215,1493821400
3954,3155187212,1493822278
3955,3155196480,1493822553
3956,3155299760,1493825813
3957,3155358972,1493827881
3958,3155433358,1493830701
3959,3155995767,1493866175
3960,3156070620,1493870537
3961,3156720202,1493898523
3962,3156750438,1493899490
3963,3156818258,1493901541
3964,3156861322,1493902788
3965,3156878105,1493903275
3966,3156907440,1493904075
3967,3156928660,1493904671
3968,3156933662,1493904812
3969,3156934227,1493904826
3970,3157032810,1493907580
3971,3157038446,1493907738
3972,3157057095,1493908262
3973,3157079380,1493908901
3974,3157112602,1493909885
3975,3157132745,1493910441
3976,3157190985,1493912267
3977,3157282417,1493915396
3978,3157405047,1493920287
3979,3157507860,1493924995
3980,3157596729,1493929795
3981,3157721672,1493939120
3982,3157725006,1493939417
3983,3157767032,1493943230
3984,3157774780,1493943552
3985,3157802062,1493947979
3986,3157838771,1493951512
3987,3157838945,1493951524
3988,3157839458,1493951559
3989,3157840197,1493951617
3990,3157844231,1493951939
3991,3157851095,1493952482
3992,3157874410,1493954199
3993,3157887588,1493955147
3994,3157887912,1493955169
3995,3157888176,1493955188
3996,3157895046,1493955676
3997,3157924503,1493957993
3998,3157956256,1493960337
3999,3157961070,1493960653
4000,3157963885,1493960832
4001,3157996746,1493962555
4002,3158012665,1493963433
4003,3158019078,1493963781
4004,3158037755,1493964821
4005,3158116966,1493968712
4006,3158132214,1493969411
4007,3158139113,1493969723
4008,3158148157,1493970125
4009,3158184990,1493971748
4010,3158204647,1493972602
4011,3158223122,1493973390
4012,3158237048,1493973977
4013,3158257881,1493974857
4014,3158259569,1493974928
4015,3158278409,1493975723
4016,3158280816,1493975822
4017,3158323256,1493977594
4018,3158337115,1493978173
4019,3158345091,1493978498
4020,3158353798,1493978853
4021,3158358932,1493979060
4022,3158388517,1493980256
4023,3158389254,1493980285
4024,3158389498,1493980294
4025,3158390170,1493980319
4026,3158410031,1493981095
4027,3158415334,1493981297
4028,3158423154,1493981595
4029,3158431857,1493981928
4030,3158432037,1493981935
4031,3158442455,1493982327
4032,3158455492,1493982802
4033,3158465987,1493983171
4034,3158477951,1493983587
4035,3158509997,1493984672
4036,3158517068,1493984910
4037,3158538162,1493985595
4038,3158574466,1493986724
4039,3158579064,1493986859
4040,3158623245,1493988162
4041,3158631549,1493988403
4042,3158662908,1493989739
4043,3158682718,1493990347
4044,3158706561,1493991062
4045,3158710278,1493991196
4046,3158722490,1493991622
4047,3158743406,1493992268
4048,3158758622,1493992727
4049,3158760403,1493992772
4050,3158889625,1493996359
4051,3158902407,1493996698
4052,3159039191,1494000626
4053,3159076668,1494001799
4054,3159192513,1494006231
4055,3159292331,1494010161
4056,3159307895,1494010798
4057,3159348309,1494012556
4058,3159385619,1494014699
4059,3159704283,1494036132
4060,3159705513,1494036203
4061,3159710714,1494036488
4062,3159717243,1494037100
4063,3159727451,1494037770
4064,3159770363,1494040089
4065,3159781877,1494040667
4066,3159788926,1494041012
4067,3159797123,1494041409
4068,3159819340,1494042482
4069,3159877958,1494045118
4070,3159888865,1494045585
4071,3159900942,1494046086
4072,3159948155,1494047953
4073,3159963742,1494048547
4074,3159982031,1494049225
4075,3160020036,1494050605
4076,3160086049,1494052888
4077,3160118445,1494053962
4078,3160123548,1494054131
4079,3160127256,1494054255
4080,3160152903,1494055086
4081,3160213892,1494057358
